uid,install_timestamp,free_trial_timestamp,country,language,device_type,os_version,attribution_network,product_price_tier,product_periodicity,product_free_trial_length,onboarding_birth_year,onboarding_gender,net_purchases_15d,net_purchases_1y
BPR4Uc9ElpZvp4EuxdIFQw==,2019-06-16 04:18:41+00:00,2019-06-16 04:19:29+00:00,CA,fr,iPhone 6,12.3.1,Facebook Installs,20,30,7,2005.0,F,0.0,0.0
G4DDn/0+ZbqiCi0blusLgw==,2019-06-16 04:19:02+00:00,2019-06-16 04:20:17+00:00,US,en,iPhone 8 Plus,12.3.1,Facebook Installs,20,30,7,1996.0,M,0.0,0.0
yw8/5hORXTapCLNLVxiNBQ==,2019-06-16 04:21:14+00:00,2019-06-16 04:22:08+00:00,US,en,iPhone XS Max,12.2,Facebook Installs,20,30,7,,,0.0,0.0
1G4dUBOprUf1Wuh7+tO3sA==,2019-06-16 04:21:37+00:00,2019-06-16 04:24:40+00:00,BR,en,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1980.0,M,0.0,0.0
jP/XCTJkCTx/eQfK8ypngQ==,2019-06-16 04:21:49+00:00,2019-06-16 04:22:26+00:00,GB,en,iPhone X,12.3.1,Snapchat Installs,20,30,7,1994.0,M,0.0,0.0
OHpeMXz1Bt9W4jzfs73L1A==,2019-06-16 04:22:35+00:00,2019-06-16 04:23:01+00:00,CA,en,iPhone X,12.3.1,Facebook Installs,20,30,7,1985.0,F,7.14,7.139999866485596
FWTLOWO/itcxbVxasoJOQw==,2019-06-16 04:23:08+00:00,2019-06-16 04:23:39+00:00,FR,fr,iPhone 8 Plus,12.2,Organic,6,7,7,1988.0,F,0.0,0.0
jjfUnQgNcm7AZSnWzqHp+g==,2019-06-16 04:23:27+00:00,2019-06-16 04:24:22+00:00,CA,en,iPhone X,12.3.1,Facebook Installs,20,30,7,1994.0,M,0.0,0.0
ppsHmtzwhZM2lkDUD9uEFw==,2019-06-16 04:25:10+00:00,2019-06-16 04:25:32+00:00,US,en,iPhone XR,12.3.1,Organic,20,30,7,1995.0,F,0.0,0.0
B3CWMvWkXDoigRiranrpow==,2019-06-16 04:25:14+00:00,2019-06-16 04:25:40+00:00,US,en,iPhone 7,12.3.1,Facebook Installs,20,30,7,1997.0,M,0.0,0.0
+J8S3fgJHVhlk+g+pG4nlw==,2019-06-16 04:28:43+00:00,2019-06-16 04:29:45+00:00,US,en,iPhone 6,12.3.1,Facebook Installs,20,30,7,1998.0,F,0.0,0.0
LHUSES07WBc+CzJehScQrg==,2019-06-16 04:28:44+00:00,2019-06-16 04:30:24+00:00,US,en,iPhone 6S,12.3.1,Facebook Installs,20,30,7,1991.0,F,0.0,0.0
j0yUnxmLbfgPj4CFVEQJfA==,2019-06-16 04:29:15+00:00,2019-06-16 04:30:24+00:00,US,en,iPhone 8,12.3.1,Organic,20,30,7,1988.0,F,1.4,30.799999237060547
g3IC4wtGT+IZLGXmSUJFiQ==,2019-06-16 04:29:51+00:00,2019-06-16 04:30:29+00:00,US,en,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1999.0,M,0.0,0.0
bJGWVY8AajnVt9w37AdZVA==,2019-06-16 04:31:43+00:00,2019-06-16 04:32:09+00:00,US,en,iPhone 6S Plus,12.3.1,Facebook Installs,20,30,7,1980.0,F,0.0,0.0
W7FYfOcE12qvZBNnbyn8lg==,2019-06-16 04:32:31+00:00,2019-06-16 04:34:45+00:00,US,en,iPad Pro 9.7-inch,12.3.1,Facebook Installs,20,30,7,1998.0,?,7.0,7.0
7fZuRI0ccZNNNTbfcWS+GQ==,2019-06-16 04:32:51+00:00,2019-06-16 04:33:40+00:00,US,en,iPhone XR,12.3.1,Facebook Installs,20,30,7,,,0.0,0.0
i0P3g+1rJg8qQ8A0/P1dhA==,2019-06-16 04:33:30+00:00,2019-06-16 04:34:34+00:00,US,en,iPhone X,12.3.1,Organic,20,30,7,1977.0,M,7.0,21.0
AYOyFN1laulL6DQlvvcBTQ==,2019-06-16 04:34:34+00:00,2019-06-24 11:45:15+00:00,US,en,iPhone 7,12.1,Facebook Installs,20,30,7,1996.0,F,0.0,0.0
KuKRUt45snmqsfAjKgyVxA==,2019-06-16 04:36:31+00:00,2019-06-16 04:36:59+00:00,US,en,iPhone 6S Plus,12.3.1,Snapchat Installs,20,30,7,2004.0,M,7.0,7.0
CtvlhOtRJF/dqp89EMVihg==,2019-06-16 04:37:58+00:00,2019-06-16 04:38:32+00:00,US,en,iPhone 8,12.3.1,Facebook Installs,60,365,7,1962.0,M,21.0,21.0
N77pCrylc97NxG0ZhEN4NQ==,2019-06-16 04:38:15+00:00,2019-06-16 04:38:49+00:00,US,en,iPhone 7 Plus,12.3.1,Snapchat Installs,20,30,7,2005.0,F,0.0,0.0
f5vu111OvpojTPC9tFCJig==,2019-06-16 04:39:59+00:00,2019-06-16 04:43:48+00:00,US,en,iPhone 8 Plus,12.3.1,Organic,20,30,7,1998.0,M,0.0,0.0
T/9m1jyCmI1hUquwvr8skQ==,2019-06-16 04:40:02+00:00,2019-06-16 04:40:48+00:00,US,en,iPhone XR,12.3.1,Facebook Installs,20,30,7,1983.0,F,7.0,7.0
+l9rVEO6COL/xs9Anfb9QQ==,2019-06-16 04:40:25+00:00,2019-06-16 04:40:53+00:00,US,en,iPhone X,12.3.1,Snapchat Installs,20,30,7,1992.0,M,7.0,14.0
sNgSjxul1vwoxSLGBqqbJQ==,2019-06-16 04:41:07+00:00,2019-06-16 04:41:59+00:00,US,en,iPhone XR,12.3.1,Facebook Installs,20,30,7,1988.0,F,7.0,14.0
i5ftNXURFiCxXjj1HPMg+A==,2019-06-16 04:43:46+00:00,2019-06-16 04:44:20+00:00,CL,es,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1983.0,F,0.0,6.429999828338623
RSYZDQc/2C9Yr7WbrkvSsw==,2019-06-16 04:44:54+00:00,2019-06-16 04:48:44+00:00,US,en,iPhone XR,12.3.1,Organic,20,30,7,1966.0,F,7.0,14.0
hK+MRNlId+aWv1mlHUteKA==,2019-06-16 04:47:01+00:00,2019-06-16 04:48:40+00:00,US,en,iPhone XS Max,12.3.1,Organic,20,30,7,1993.0,M,0.0,0.0
cvw+Y3yl/Qa8ePscsSxfDQ==,2019-06-16 04:47:50+00:00,2019-06-16 04:48:20+00:00,GB,en,iPad 5,12.3.1,Snapchat Installs,20,30,7,1996.0,F,6.65,6.650000095367432
DGW7kx/YVQFnLwi7536nMw==,2019-06-16 04:51:00+00:00,2019-06-16 04:52:05+00:00,US,en,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1973.0,M,7.0,84.0
fnqN+WOoJYmRbfZYk+H5pw==,2019-06-16 04:51:02+00:00,2019-06-16 04:53:52+00:00,US,en,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,,,0.0,0.0
1sfO5Z9GDscyI4uAVzfTKA==,2019-06-16 04:52:59+00:00,2019-06-16 04:53:55+00:00,US,en,iPhone 8 Plus,12.3.1,Facebook Installs,20,30,7,1976.0,M,0.0,0.0
9qfIh8a2lL7XLph2IoU0VA==,2019-06-16 04:53:15+00:00,2019-06-16 04:54:20+00:00,US,en,iPhone XS Max,12.3.1,Facebook Installs,20,30,7,,,0.0,0.0
/VulI6gAOEe0hA+rr6HzdA==,2019-06-16 04:54:16+00:00,2019-06-16 04:55:09+00:00,US,en,iPhone X,12.3.1,Facebook Installs,20,30,7,1991.0,M,0.0,0.0
aLjRIIPW+aMvKXqlhVd+4w==,2019-06-16 04:54:51+00:00,2019-06-16 04:56:20+00:00,US,en,iPhone 6S,12.3.1,Facebook Installs,20,30,7,,,0.0,0.0
31IFDf7+f6AbD+4CyF9ISA==,2019-06-16 04:55:06+00:00,2019-06-16 04:55:33+00:00,US,en,iPhone X,12.3.1,Snapchat Installs,20,30,7,,,0.0,0.0
Posj3s0z0BTborkxe0XD3w==,2019-06-16 04:56:37+00:00,2019-06-16 05:24:26+00:00,CA,en,iPad Air 2,12.3.1,Facebook Installs,20,30,7,1990.0,F,0.0,0.0
VppvU3z79IO5M9raT3xPXg==,2019-06-16 04:57:28+00:00,2019-06-16 04:58:05+00:00,US,en,iPhone XS Max,12.3.1,Facebook Installs,20,30,7,1998.0,F,0.0,0.0
OVaSJ2/tfjO+1H65mmhb2w==,2019-06-16 04:57:59+00:00,2019-06-16 04:58:25+00:00,CA,fr,iPhone 7,12.3.1,Facebook Installs,20,30,7,2000.0,F,7.14,7.179999828338623
PNLUDtXiWhNo4M+mAOQ18Q==,2019-06-16 04:59:17+00:00,2019-06-16 04:59:43+00:00,US,en,iPhone XR,12.3.1,Snapchat Installs,20,30,7,1998.0,F,0.0,0.0
pLC7mFly73WxgEeCkBkNnw==,2019-06-16 04:59:49+00:00,2019-06-16 05:00:21+00:00,US,en,iPhone XR,12.2,Facebook Installs,20,30,7,1996.0,F,7.0,14.0
Ud/6ibk/TeZko2CfRSCTnA==,2019-06-16 05:01:22+00:00,2019-06-16 05:02:21+00:00,US,en,iPhone 8 Plus,12.2,Organic,20,30,7,1966.0,F,7.0,0.0
iio3eoAG17DM5GDpzeFVhQ==,2019-06-16 05:02:29+00:00,2019-06-16 05:03:02+00:00,US,en,iPhone XR,12.3.1,Apple Search Ads,20,30,7,2003.0,M,0.0,0.0
3B84pm/LsxtQbA8nV6TCTQ==,2019-06-16 05:02:39+00:00,2019-06-16 05:03:20+00:00,US,en,iPhone 8 Plus,12.1,Organic,20,30,7,1983.0,F,7.0,84.0
e16bZLrXyXD6GROncB6VZA==,2019-06-16 05:04:27+00:00,2019-06-16 05:05:54+00:00,US,en,iPod Touch 6,12.3.1,Organic,20,30,7,2005.0,M,0.0,0.0
Upnu7tK1rh6sLDK4vQo8bQ==,2019-06-16 05:08:01+00:00,2019-06-16 05:09:28+00:00,US,en,iPhone XR,12.3.1,Snapchat Installs,20,30,7,2004.0,M,0.0,0.0
n5wuM25ddu8R4OhjNQ9YvA==,2019-06-16 05:08:27+00:00,2019-06-16 05:09:01+00:00,US,en,iPhone 7,12.3.1,Facebook Installs,20,30,7,2010.0,M,7.0,7.0
rR6RWYZ90P3Oppv3ZEX2UQ==,2019-06-16 05:08:28+00:00,2019-06-16 05:09:00+00:00,US,en,iPhone 8 Plus,12.3.2,Organic,20,30,7,2006.0,M,0.0,0.0
qA2LlYcHsClUYpc5SanhrA==,2019-06-16 05:09:52+00:00,2019-06-16 05:11:20+00:00,DE,de,iPhone 6,12.1.4,Snapchat Installs,20,30,7,2003.0,M,0.0,0.0
p2aQOIr4UAWpp/jP+0Ur4g==,2019-06-16 05:13:05+00:00,2019-06-16 05:14:14+00:00,US,en,iPhone 7 Plus,12.3.1,Snapchat Installs,20,30,7,1999.0,F,7.0,14.0
wItGWCYrQCjJiF4Bz9q+6A==,2019-06-16 05:15:03+00:00,2019-06-16 05:16:38+00:00,US,en,iPhone X,12.3.1,Facebook Installs,20,30,7,1962.0,F,0.0,0.0
ZNdZiUWALwGUZ3ecKe9dlg==,2019-06-16 05:16:19+00:00,2019-06-16 05:19:22+00:00,US,en,iPhone XR,12.3.1,Organic,20,30,7,2003.0,F,7.0,14.0
m+UCTmTgAq8UXNiTnVv4xg==,2019-06-16 05:17:44+00:00,2019-06-16 05:18:27+00:00,CN,en,iPhone 7,12.3.1,Facebook Installs,20,30,7,1992.0,M,0.0,0.0
y8CAcQEG/IUhem2FDx54NQ==,2019-06-16 05:20:12+00:00,2019-06-16 05:20:45+00:00,US,en,iPhone XS,12.1.1,Snapchat Installs,20,30,7,1999.0,M,7.0,21.0
jn8Rxh6AeUK5IxUnevPJ1w==,2019-06-16 05:20:16+00:00,2019-06-16 05:20:52+00:00,US,en,iPhone XR,12.3.1,Facebook Installs,20,30,7,1992.0,M,0.0,0.0
EJUNTKBwo8J9cZIg2XhkJA==,2019-06-16 05:20:20+00:00,2019-06-16 05:20:44+00:00,US,en,iPhone XS,12.3.1,Apple Search Ads,20,30,7,1995.0,M,0.0,0.0
TBz5LJJLl/z9oNvp4/rW/g==,2019-06-16 05:21:18+00:00,2019-06-16 05:22:53+00:00,CO,en,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1980.0,F,0.0,0.0
x+vgSRdO5YQQn/VQUNlo/Q==,2019-06-16 05:23:31+00:00,2019-06-16 05:25:00+00:00,US,en,iPhone 7,12.3.1,Facebook Installs,20,30,7,1991.0,F,7.0,7.0
cXkT1ED2ru9enTlu4DHT0w==,2019-06-16 05:24:50+00:00,2019-06-16 05:25:48+00:00,US,en,iPhone 7,12.3.1,Snapchat Installs,20,30,7,2005.0,M,0.0,0.0
tzyTp10DoMLevzYfQNd8/g==,2019-06-16 05:25:33+00:00,2019-06-16 05:25:58+00:00,US,en,iPhone 8 Plus,12.3.1,Snapchat Installs,60,365,7,2000.0,F,0.0,0.0
+GzhRGPWYRWHfASq5fD/rA==,2019-06-16 05:27:40+00:00,2019-06-16 05:28:14+00:00,US,en,iPhone XR,12.3.1,Facebook Installs,20,30,7,1989.0,F,7.0,56.0
L6h0pOejELd/pbJPNuiotQ==,2019-06-16 05:30:27+00:00,2019-06-16 05:30:55+00:00,US,en,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1994.0,F,0.0,0.0
idx+YZcOVsonIDW0ximwJw==,2019-06-16 05:31:12+00:00,2019-06-16 05:31:51+00:00,US,en,iPhone 7 Plus,12.3.1,Snapchat Installs,20,30,7,1998.0,F,0.0,7.0
g1SDHEBoOUsvXrpWdocKyA==,2019-06-16 05:31:55+00:00,2019-06-16 05:33:04+00:00,CA,fr,iPhone 8,12.3.1,Facebook Installs,20,30,7,1996.0,F,7.14,64.4000015258789
kiPdPQsFHD4Q2HAH+fV5Fg==,2019-06-16 05:31:59+00:00,2019-06-16 05:32:43+00:00,US,en,iPhone XR,12.3,Facebook Installs,20,30,7,1994.0,F,7.0,7.0
wPvejHj0PYtYMhteFOsUAw==,2019-06-16 05:33:54+00:00,2019-06-16 06:45:07+00:00,US,en,iPhone XS Max,12.3.1,Facebook Installs,20,30,7,1997.0,F,0.0,0.0
1BuRchKoQZ8F/7Wv7iapww==,2019-06-16 05:34:35+00:00,2019-06-16 05:35:26+00:00,AU,en,iPhone 8 Plus,12.3.1,Facebook Installs,6,7,7,1983.0,F,3.98,11.979999542236328
xYdhsD/HfD7SRL5BiXVccA==,2019-06-16 05:37:45+00:00,2019-06-16 05:38:22+00:00,US,en,iPhone 6S Plus,12.3.1,Snapchat Installs,20,30,7,2004.0,M,0.0,0.0
biLU8jhyn5u913KYzbf1Gw==,2019-06-16 05:38:44+00:00,2019-06-16 05:39:23+00:00,US,en,iPhone XS,12.3.1,Organic,20,30,7,1999.0,F,0.0,0.0
ZQWFK8oJ35Rb1JunD0iR/g==,2019-06-16 05:40:21+00:00,2019-06-16 06:05:12+00:00,PH,en,iPad 5,12.3.1,Facebook Installs,20,30,7,1984.0,M,0.0,0.0
m4+xzKQFLYGh603MRhpfWQ==,2019-06-16 05:41:02+00:00,2019-06-16 05:41:20+00:00,US,en,iPhone 8 Plus,12.3.2,Organic,20,30,7,2002.0,F,0.0,0.0
8/vT8bfRau6TG9fTxAIVrQ==,2019-06-16 05:41:07+00:00,2019-06-16 05:41:56+00:00,US,en,iPhone X,12.3.1,Organic,20,30,7,1992.0,F,0.0,0.0
eB88sspxtEVFLheToHgn4g==,2019-06-16 05:41:31+00:00,2019-06-16 05:42:04+00:00,US,en,iPhone 8,12.3.1,Organic,20,30,7,2000.0,F,0.0,0.0
wKUSJmPEzUlz13M8BIAfLA==,2019-06-16 05:42:04+00:00,2019-06-16 05:45:25+00:00,MX,es,iPhone 6 Plus,12.3.1,Facebook Installs,20,30,7,1987.0,M,0.0,0.0
8g49qhMD78czluKfPXfhXA==,2019-06-16 05:42:28+00:00,2019-06-16 05:43:16+00:00,ER,en,iPhone XS Max,12.3.1,Snapchat Installs,20,30,7,1998.0,F,7.0,7.0
Sa8hMGYR5Z3QcEh4x1alPA==,2019-06-16 05:42:54+00:00,2019-06-16 05:43:17+00:00,CA,fr,iPhone XR,12.3.1,Facebook Installs,6,7,7,1994.0,M,0.0,0.0
Rb+hayksNQR57Y+8j1xdcw==,2019-06-16 05:45:44+00:00,2019-06-16 05:46:45+00:00,CA,en,iPhone X,12.1.4,Facebook Installs,60,365,7,1999.0,M,0.0,0.0
prl4QwCJOCCK+SMa90q4JQ==,2019-06-16 05:46:25+00:00,2019-06-16 05:47:12+00:00,US,en,iPhone XR,12.2,Snapchat Installs,20,30,7,2005.0,M,0.0,0.0
5SrjGz8IaIHxyYcrm65AyA==,2019-06-16 05:46:58+00:00,2019-06-16 05:47:23+00:00,US,en,iPhone 8,12.1.2,Facebook Installs,20,30,7,1987.0,F,0.0,0.0
UsOnQckyN6bPwToCuwt2Ig==,2019-06-16 05:47:03+00:00,2019-06-16 05:47:59+00:00,US,en,iPhone 6S Plus,12.3.1,Facebook Installs,20,30,7,1981.0,F,0.0,0.0
aTKiaqe8TcXEC4GZAbgc5g==,2019-06-16 05:48:54+00:00,2019-06-16 05:51:32+00:00,US,en,iPhone 8,12.2,Organic,20,30,7,2000.0,F,0.0,0.0
WSAzDfjmVy+VzUov6dZYnQ==,2019-06-16 05:50:13+00:00,2019-06-16 05:50:57+00:00,US,en,iPhone 7,12.3.1,Snapchat Installs,20,30,7,,,0.0,0.0
P1lttZYG/98Ew2jrny+1/g==,2019-06-16 05:52:16+00:00,2019-06-16 05:52:54+00:00,US,en,iPhone 8 Plus,12.3.2,Snapchat Installs,6,7,7,2014.0,M,2.1,2.0999999046325684
2ri+Lsg0QX66pcxQ5Mf1Gw==,2019-06-16 05:54:10+00:00,2019-06-16 05:54:44+00:00,US,en,iPhone 6S Plus,12.3.1,Organic,20,30,7,2001.0,F,0.0,0.0
VFQQnfMVB+QGTVdHqMAiQQ==,2019-06-16 05:56:07+00:00,2019-06-16 05:57:02+00:00,US,en,iPhone XS Max,12.3.1,Organic,20,30,7,1983.0,M,0.0,0.0
bUArINq843YeYVJu+kknjA==,2019-06-16 05:58:28+00:00,2019-06-16 05:58:56+00:00,US,en,iPhone X,12.2,Facebook Installs,20,30,7,1994.0,M,7.0,7.0
81cOTsdCMs9zycAw560uHA==,2019-06-16 05:59:59+00:00,2019-06-16 06:00:38+00:00,US,en,iPhone 8,12.3.1,Facebook Installs,20,30,7,1973.0,F,7.0,7.0
j8sOzvnYsfJajR7Qndnv5A==,2019-06-16 06:00:03+00:00,2019-06-16 06:00:49+00:00,US,en,iPhone XS Max,12.3.1,Facebook Installs,20,30,7,1996.0,F,0.0,0.0
NPYRESV65+NkymmhXEI4Hg==,2019-06-16 06:01:55+00:00,2019-06-18 05:00:25+00:00,US,en,iPhone 8 Plus,12.3.1,Facebook Installs,20,30,7,1989.0,F,0.0,0.0
O6aYdSZHdjGU7gKvEYjKFQ==,2019-06-16 06:05:07+00:00,2019-06-16 06:07:14+00:00,US,en,iPhone 8 Plus,12.2,Facebook Installs,6,7,7,1978.0,M,0.0,0.0
D+M6ncLfSNv0/nIvQu07eg==,2019-06-16 06:05:28+00:00,2019-06-16 06:06:58+00:00,MX,es,iPhone 8 Plus,12.2,Facebook Installs,20,30,7,1999.0,F,0.0,28.440000534057617
cdS9OF6NRc8p+vES6Tk3Dg==,2019-06-16 06:05:31+00:00,2019-06-16 06:12:19+00:00,US,en,iPhone 6S Plus,12.2,Facebook Installs,20,30,7,1996.0,F,7.0,7.0
wddkrovNbCWpCd/uxZuUUA==,2019-06-16 06:05:33+00:00,2019-06-16 06:06:13+00:00,CA,en,iPhone 7 Plus,12.3.1,Organic,20,30,7,1978.0,M,7.14,7.139999866485596
zH9spwc5Vv6NlYNW57TAWA==,2019-06-16 06:08:46+00:00,2019-06-16 06:09:29+00:00,US,en,iPhone 6S Plus,12.3.1,Facebook Installs,20,30,7,1987.0,M,0.0,0.0
mjjfVvyT8rFWiis5HIaGkA==,2019-06-16 06:08:47+00:00,2019-06-16 06:30:04+00:00,US,en,iPhone 6S,12.3.1,Facebook Installs,6,7,7,1986.0,M,4.2,33.599998474121094
/mZoj/QNGBvkqladAG2dFw==,2019-06-16 06:09:08+00:00,2019-06-16 06:09:47+00:00,US,en,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1992.0,F,0.0,0.0
s7xIQgUUiI61HGKPiPgPCw==,2019-06-16 06:11:19+00:00,2019-06-17 11:53:04+00:00,AU,en,iPhone XS Max,12.3.1,Organic,20,30,7,1998.0,M,0.0,0.0
CzD+ZSmtkXp8Z11kn9OC0A==,2019-06-16 06:13:25+00:00,2019-06-16 06:14:30+00:00,US,en,iPhone XS Max,12.3.1,Organic,20,30,7,1973.0,F,7.0,56.0
3WIcwdaER/VwjQRiEBIlLw==,2019-06-16 06:16:48+00:00,2019-06-16 06:30:49+00:00,US,en,iPhone 8,12.3.1,Organic,20,30,7,2008.0,F,7.0,7.0
wqIL728me/JurFLJ7Aaobg==,2019-06-16 06:17:22+00:00,2019-06-16 06:18:22+00:00,US,en,iPhone 7 Plus,12.3.1,Snapchat Installs,20,30,7,1987.0,M,7.0,7.0
1tB8tuRDWdDvBUCzt3xuHg==,2019-06-16 06:18:54+00:00,2019-06-16 06:20:23+00:00,CA,en,iPhone 6,12.3.1,Organic,20,30,7,,,0.0,0.0
Y3r3/m2k/IDecAprjqilMQ==,2019-06-16 06:20:36+00:00,2019-06-16 07:00:57+00:00,CA,en,iPhone 6S,12.3.1,Facebook Installs,6,7,7,1988.0,M,2.11,12.670000076293945
ersafb2FCg6iV+oRzSLdZA==,2019-06-16 06:21:17+00:00,2019-06-16 06:22:20+00:00,US,en,iPhone 6S,12.1.4,Facebook Installs,20,30,7,1995.0,F,0.0,0.0
vb3Vzc4Bzg+LYtyU2PkS6A==,2019-06-16 06:22:10+00:00,2019-06-16 06:26:40+00:00,US,en,iPhone 6 Plus,12.3.1,Snapchat Installs,20,30,7,1995.0,F,0.0,0.0
YUc7b1gNVv5zDJqp5Q1pQw==,2019-06-16 06:25:55+00:00,2019-06-16 06:26:19+00:00,US,en,iPhone 8 Plus,12.3.1,Facebook Installs,20,30,7,1998.0,M,7.0,7.0
o3dywQIVAT0C5RYuWOOXvQ==,2019-06-16 06:28:18+00:00,2019-06-16 06:29:02+00:00,CO,es,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1990.0,F,0.0,0.0
mBh+AQufA+VZhPxAU0lpsQ==,2019-06-16 06:28:37+00:00,2019-06-16 06:30:05+00:00,US,en,iPhone 7,12.2,Snapchat Installs,20,30,7,2000.0,F,7.0,49.0
/5fVJMzw+jocBml4Lc8SdA==,2019-06-16 06:28:39+00:00,2019-06-18 05:16:12+00:00,US,en,iPhone X,12.3.1,Snapchat Installs,20,30,7,2003.0,M,0.0,0.0
6m6iRCnJFZEL8BHq8AtnFg==,2019-06-16 06:31:23+00:00,2019-06-16 06:32:30+00:00,US,en,iPhone 7,12.3.1,Snapchat Installs,20,30,7,1996.0,F,7.0,7.0
Iat+LTGNqfnw9JuBF3W7mw==,2019-06-16 06:32:42+00:00,2019-06-16 06:33:19+00:00,ES,en,iPhone X,12.3.1,Organic,20,30,7,1993.0,F,0.0,0.0
0HKpwJukJGMMA/7TueO8Dg==,2019-06-16 06:34:46+00:00,2019-06-16 06:35:51+00:00,GB,en,iPhone XS,12.3.1,Facebook Installs,20,30,7,1992.0,F,6.68,13.100000381469727
XOohpn/8WT/GmD3Qz/1e2A==,2019-06-16 06:34:47+00:00,2019-06-16 06:36:06+00:00,CA,en,iPhone 8,12.1.2,Facebook Installs,60,365,7,1993.0,M,0.0,0.0
BcIYmGVuc4PYaRi10yYYmQ==,2019-06-16 06:35:44+00:00,2019-06-16 06:36:07+00:00,DE,de,iPhone 7,12.3.1,Snapchat Installs,20,30,7,2000.0,F,0.0,0.0
1cH91PxsUBHUlH3SndQjAg==,2019-06-16 06:37:56+00:00,2019-06-16 06:38:28+00:00,US,en,iPhone 8 Plus,12.3.2,Facebook Installs,20,30,7,2012.0,F,7.14,0.0
j5D64PdeprpC7IBGIIskSQ==,2019-06-16 06:39:12+00:00,2019-06-16 06:39:52+00:00,US,en,iPhone X,12.3.1,Apple Search Ads,20,30,7,2002.0,F,0.0,0.0
qj3t01lFhzsIwcliTUt9YA==,2019-06-16 06:39:39+00:00,2019-06-16 06:40:04+00:00,US,en,iPhone 8 Plus,12.2,Organic,20,30,7,2004.0,?,0.0,0.0
LA8mMD/cf5YyZ6PgnF+lNw==,2019-06-16 06:40:48+00:00,2019-06-16 06:43:46+00:00,US,en,iPhone 8 Plus,12.3,Apple Search Ads,20,30,7,1997.0,F,0.0,0.0
mr/DNmsyOT8uyAo45SLOZA==,2019-06-16 06:42:04+00:00,2019-06-16 06:43:13+00:00,US,en,iPhone XR,12.3.1,Facebook Installs,20,30,7,1963.0,F,7.0,21.0
59/qGUam3cj9ywmKQb4liA==,2019-06-16 06:42:51+00:00,2019-06-16 08:17:24+00:00,US,en,iPhone 8,12.3.1,Facebook Installs,20,30,7,1961.0,F,7.0,7.0
dEbwrA2WzkjE8UxURgSQ5A==,2019-06-16 06:42:53+00:00,2019-06-16 06:43:22+00:00,CA,en,iPhone XR,12.3.1,Facebook Installs,20,30,7,2002.0,F,0.0,0.0
zuYQoqMsvqoPeeyV2EyBZA==,2019-06-16 06:43:29+00:00,2019-06-16 06:43:55+00:00,US,en,iPhone 6S Plus,12.3.1,Facebook Installs,20,30,7,1998.0,M,0.0,0.0
R28PpqhGEDZhLP73cIeLkg==,2019-06-16 06:43:48+00:00,2019-06-16 06:44:49+00:00,US,en,iPad 6,12.3.1,Facebook Installs,20,30,7,1953.0,F,7.0,7.0
zGtiwz9FygTpbMCejX6/YQ==,2019-06-16 06:43:49+00:00,2019-06-16 06:44:56+00:00,CA,en,iPhone 7,12.3.1,Facebook Installs,20,30,7,1996.0,M,7.14,7.139999866485596
86eEhdzaelROlXh3d1f2ig==,2019-06-16 06:43:58+00:00,2019-06-16 06:44:25+00:00,US,en,iPhone 8,12.3.1,Snapchat Installs,20,30,7,2002.0,F,7.0,7.0
oX/Updowl22niH/ay5sS/g==,2019-06-16 06:47:20+00:00,2019-06-16 06:48:16+00:00,US,en,iPhone 7,12.1,Organic,20,30,7,1992.0,M,0.0,0.0
Lv+9D2Eqm9EMdwMSOcpspg==,2019-06-16 06:48:44+00:00,2019-06-16 06:54:26+00:00,US,en,iPhone 6S,12.3.1,Facebook Installs,20,30,7,1992.0,M,0.0,0.0
62SAOtB7nq+mLax0TQIxFg==,2019-06-16 06:50:14+00:00,2019-06-16 06:50:56+00:00,US,es,iPhone X,12.2,Facebook Installs,20,30,7,1998.0,M,0.0,0.0
ecCv1Hx8ikjivK5wYJftgg==,2019-06-16 06:50:28+00:00,2019-06-16 07:26:01+00:00,US,en,iPhone 8 Plus,12.3.2,Facebook Installs,20,30,7,1978.0,M,0.0,0.0
YTEW6jjpCPD8f/uUpRTYAA==,2019-06-16 06:51:08+00:00,2019-06-16 06:51:42+00:00,US,en,iPhone 7 Plus,12.3.1,Facebook Installs,20,30,7,1987.0,F,0.0,0.0
cCBgvw94PRI/4EQTSc4I4A==,2019-06-16 06:54:01+00:00,2019-06-16 06:54:32+00:00,US,en,iPhone XS Max,12.3.1,Snapchat Installs,20,30,7,1998.0,F,7.0,7.0
iShZl2zP9FYerckMfc+BfQ==,2019-06-16 06:54:57+00:00,2019-06-16 06:55:33+00:00,US,en,iPhone X,12.3.1,Facebook Installs,20,30,7,1995.0,M,0.0,0.0
0njfjOFKZQVfG8wnFgng8g==,2019-06-16 06:55:37+00:00,2019-06-16 06:56:06+00:00,US,en,iPhone XS Max,12.3.1,Snapchat Installs,20,30,7,2000.0,F,7.0,28.0
